id,puzzle,solution,clues,difficulty
3093,..67.58.1....8.......36....5....12...4...2.....1...6878......9..75...1.6....3.5..,936725841754189362128364759587691234643872915291453687862517493375948126419236578,25,1.1
3202,..2..8693.14.2...78......1...72.1...1.......8...4.6....49....6.5...3..8....6.....,752148693614329857893765412487291536126573948935486271249817365561932784378654129,25,1.1
3299,.5....19.3...9.5..78.....36...382..59...4...1......4.8....2.6...2.9........1.6...,254863197316297584789451236147382965968745321532619478473528619621974853895136742,25,1.1
3408,56...9..13.2...8.9...6.........3...8.78.....5..3..164....27.....5....1...94....7.,567489231342517869189623754415736928678942315923851647831275496756394182294168573,25,1.1
3463,....6..1.....4928...9..2....1....9.3.52..1..6..7......295..48...4.9......3......2,524768319673149285189532674418276953352891746967453128295314867846927531731685492,25,1.1
3562,.6..5...14.7.1.9.....3..87.8......9..4...1.5..9.4..72...3..8....5...2...62.......,369857241487216935215394876836725194742981653591463728973148562154672389628539417,25,1.1
3641,......93..7.3...8.1......57.9..2....3..4.7..94......2......9...824..15......5..46,648175932275394681139682457796528314352417869481936725563249178824761593917853246,25,1.1
3958,....3.9..41....5...7958.......9...5.5.....4.....4...78.4...2....58.6..1.7.6.....2,825734961413296587679581243184927356537618429962453178341872695258369714796145832,25,1.1
3971,.8.6.2...4.1..5.....9...6......1.7.5.4..7..9.7..9.6..89..2..1...2..63....1.......,583642971461795832279831654698314725142578396735926418954287163827163549316459287,25,1.1
4001,4....3.2.....8.....9.64....9...2.8.18...64.....69..2...........7....51.9.34..97..,481593627652781493397642518945327861823164975176958234519476382768235149234819756,25,1.1
4249,.37.5..6.6.......88.4..6..93...19....6.2.3.....9..7.........2.....18....75....94.,237958164695421738814376529372819456561243897489567312146795283923184675758632941,25,1.1
4320,.....43.....37..189.7....6.....2.6...16.8.......5..4.72....5...45.6....2..9....4.,185264379624379518937851264748923651516487923392516487273145896451698732869732145,25,1.1
4355,..67...2.7...36..9..14....51.9..2...6...8.....42.............4..23.457......6.9..,896751324754236819231498675189572436675384291342619587568927143923145768417863952,25,1.1
4395,3.6..8.5492..6........1.......9.5...2.9...78.4716.....7....3..1..8....2.......3..,316728954927564813584319267863975142259431786471682539742853691638197425195246378,25,1.1
4411,3.8..51...248...7...9.1..28...72...........1.......9..2...3..4.94..5...7..3....8.,378245196124869375659317428495721863862593714731684952287936541946158237513472689,25,1.1
4467,1...2......68......24.........9.2........8.54.193....69..7..3.25.8....9.6....3..5,185629743396847521724531689457962138263178954819354276941785362538216497672493815,25,1.1
4585,293....4.7.4............8..9....1..84..7..1.2.1..85....27....6.....72.315........,293168745784259613165347829976421358458736192312985476827513964649872531531694287,25,1.1
4611,.3.7...41.6.89..727...6.3....6..9...21.............483.8.........143......7....1.,938752641164893572752164398846379125213548967579216483485921736621437859397685214,25,1.1
4642,..2.7....4....85.669.4.......7.86..5.6....3..8.47...9.........9....27.......5.1.8,582673914471298536693415872137986245269541387854732691328164759915827463746359128,25,1.1
4856,..75..9.8....64.....3.8.....51...7.9.3.........4195.....9.2...18.....6.....34..8.,267513948185964372493287165651438729938672514724195836379826451842751693516349287,25,1.1
4861,.1..8249.......7.8.......5..8.5.......4.3.51.5.39.......129..3..4..7.......4..6..,615782493432159768897364152189527346274638519563941287751296834346875921928413675,25,1.1
4988,...8...3..4..6..9.9...4.16.56....4....9..7...7.2..5.......2...6.2....9.3.7..8..4.,216879534347561892958342167561238479489617325732495618893124756124756983675983241,25,1.1
5016,13....57.......62....1.......93...6.7.8........5.84..79...3.75....9....48.6.....9,132496578594873621687152493419327865768519342325684917941238756273965184856741239,25,1.1
5072,.......5...9.....1458...2..24...1..87.3.2.9......6...2...5.9.7.....13.4..9..4....,172498653639752481458136297246971538713825964985364712324589176567213849891647325,25,1.1
5626,...9.....63..18..7...57..8..1..8..6.4.2......86...7....5...37....4....13..6...4..,587934126639218547241576389713489265492365871865127934158643792974852613326791458,25,1.1
5754,91658..4...4............2...9.....5...5....822...4.......8.67..4..91...5.7.....36,916582347324179568587463219691728453745391682238645971152836794463917825879254136,25,1.1
5782,..19.87...6.....89.......2....7.9.361...2.....9..8...5.4..1...7.8...5...6..34....,231968754564271389879534621428759136156423978397186245943812567782695413615347892,25,1.1
5953,.2..3..7..7.2.548....96.........3.1...3..4.....87..2...8......52.7.9...4......62.,526438971379215486841967352452683719793124568168759243684372195217596834935841627,25,1.1
6321,...7...9.5....36.1..7...25.3...97...6...1.......3...64.4...19...83.....67..4.....,861725493529843671437169258314697825658214739972358164246531987183972546795486312,25,1.1
6518,.6..83.9..8........21.79.8.2....49..4.....8.55..1.7......7.2.........6.41......2.,764583291985261347321479586216854973497326815538197462649732158872915634153648729,25,1.1
6641,.9....5...4..2.98...1....727.53...9......2..7...1....33.9678.....659.............,297816534643725981581439672715384296834962157962157843329678415476591328158243769,25,1.1
6685,9.4..7.....32......8...3.6...61...52.......7.5..9.8.......2...117...98.56.....7..,964857213753216489281493567836174952419562378527938146348725691172649835695381724,25,1.1
6823,...93...15..2..39...4.....2.....8.5..5......48....4.239..68.........9...12....78.,278935461561247398394861572643128957752396814819574623937682145485719236126453789,25,1.1
6868,....7236..6.....59..3......4..2...18.....597.2.......5....281.4...1.....38...9...,894572361167834259523961847475293618638415972219687435756328194942156783381749526,25,1.1
6988,34.8.........7..5.58.1.2....5..41.7.1........4...2..9.6..93.58.9.............83..,347856912291473856586192734859641273172389465463725198624937581938514627715268349,25,1.1
7766,..6..1.5..58....7.1.9..6..4.3....5.....2....38....36......7.9..49..3.........57.2,346781259258349176179526384931467528765218493824953617582674931497132865613895742,25,1.1
8003,5....8..6.3.....9..82......8..2............53....368.7......431.94..7....218..6..,517498326436572198982163745873251964169784253245936817758629431694317582321845679,25,1.1
8015,....6....4.89.......9.7...63...8.6..9......5..52....13.36...2.98..4..3.....6....1,713564928468932175529178436371285694984316752652749813136857249895421367247693581,25,1.1
8107,.......1.15..76.....83.26...2......86..8..3...41.6.5..9..7..4....7....3..16......,364598217152476893798312654523147968679825341841963572935781426287654139416239785,25,1.1
8474,6.7.9.....216..3....37..8....2..9..6.15....8....24......89.147.....8..........1..,687193542421658397593724861342819756915376284876245913268931475134587629759462138,25,1.1
8562,9.65.12...3...95....1......7.2..6..88.......3..57...9........2....8..6....324.9..,946531287238479516571628349712396458894152763365784192157963824429817635683245971,25,1.1
8839,.59.68.7....3.7...7..4..8...2..............269..53...8...94..131............5.7.2,359268471814397265762415839421689357538174926976532148287946513195723684643851792,25,1.1
9209,.4....7....3....5.91.5....4....1...7.7.....6..9...4....8197..4.6...5..3.....621..,845629713763148952912537684258316497174295368396784521581973246627451839439862175,25,1.1
9267,6...7...9.8.2..........94378.....91..6........3...5..2.2..3......81...4.49....18.,643571829789243561215689437852367914167924358934815672521438796378196245496752183,25,1.1
9555,.7.3.8..1..9.......8..4...576........1.....6.5...637.....8...1..9.....4..5.79..83,675328491429517836381946275763289154912475368548163729236854917897631542154792683,25,1.1
9583,..9..2..7.....3......8.12.4....4..9.9..5..3...82..915.257.....9.48......3........,619452837824673915735891264563148792971526348482739156257314689148967523396285471,25,1.1
9731,...7..4.6..9....3...62.4....574.8.......6.94..6...9..3...9.17..21....3.5.........,521793486849615237376284159957438612132567948468129573683951724214876395795342861,25,1.1
9733,.5..7.243..7.2....9.15..6...12.3...88..7...3.3......5....6.......6..2.......1.4..,658179243437826519921543687512934768864751932379268154743695821196482375285317496,25,1.1
9851,..4.....5..5...1....6..8.9.9...6..........24.1..8..9..4..91..7332.7.4.8.........1,734291865895647132216538794982465317653179248147823956468912573321754689579386421,25,1.1
9888,..6...9.....93..........7581..3......8...6.2.3.97.26...1...4.9.2.3.7..6....1.....,826547931571938246934621758162395487785416329349782615617254893253879164498163572,25,1.1
9891,6........8..3....571...68.3..6.81.7....73..4..........9...6.38..5....2..3...7.1..,643528719892317465715496823436981572589732641271654938924165387157843296368279154,25,1.1
356,3...9...1.1..4.......35.9...21..7..45..........8...71.9.4.75.688......4......4..5,385692471219748653746351982621987534573416829498523716934275168852169347167834295,26,1.1
1020,2.6...9....352..469...4.7..3..1......5...4..97...3.......983..446.....3.........2,246817953173529846985346721328195467651274389794638215512983674469752138837461592,26,1.1
1090,..4..8179..51......87.9.6...1..........86....2.97.1....7.21..5.9.....3.6.......1.,624358179395176482187492635418925763753864291269731548876213954941587326532649817,26,1.1
1468,6...37..5.27........81......92..1....1..5....3..98...4....1.4.8..487...2.......53,641237895527698341938145726492361587816754239375982614263519478154873962789426153,26,1.1
1681,..6....53.7...3.8...8.6.94.1.2....34..........678.4......1.2..9.1.37...........25,496218753571943286328765941152697834843521697967834512684152379215379468739486125,26,1.1
2141,3..1.....1....6.858..5..37.....2.56...7...2.....85...9.4.....9372.93.........8...,395187642172346985864592371419723568587619234236854719641275893728931456953468127,26,1.1
2664,.82.7.5....4..2.7...7.....1.56..13.9..13...4..4.2....8.35..........18.......9...5,382176594614952873597834261856741329921385647743269158135427986469518732278693415,26,1.1
3258,....3.29...6.9...4..2.7...1.1946..2.4..75.........3.7.68......7.4....1...2......3,174835296856291734392674851719468325438752619265913478681329547943587162527146983,26,1.1
3965,...8.........96..3267..5..9...14...2......9.6..16.85....8...2...1.9.2...73...1...,349817625185296743267435189653149872824753916971628534598374261416982357732561498,26,1.1
4012,..9..74.6...1...87..........97.3..241....9...4.58...3.9.......856..2...9..2....6.,259387416346192587781465392697531824138249675425876931974613258563728149812954763,26,1.1
4186,3..........9.4.6.116.8....7...3...5..3.2..1.99......7...26.3....96...5.....41.2..,347961825289547631165832947621379458738254169954186372512693784496728513873415296,26,1.1
4252,6.9.3..5...1.8...3.4.6....91.........2851...7.34....2....3....1.....5...78..2.5..,679134852251789463843652719167243985928516347534897126495368271312475698786921534,26,1.1
4260,.........2..356.9....8..72.....68..7..4....82..5...4...3...5...7.6..9....48..79.6,483972561217356894659814723392468157174593682865721439931645278726189345548237916,26,1.1
4289,..8..3......71...47.4.5..91.35..6...4..3...26....2.5......9..8...3...2.....8..91.,918643752352719864764258391235186479489375126176924538521497683893561247647832915,26,1.1
4448,.....2..7..17.9....53..6...24.51...3..6...5.831..........8..7.1.3..91..4.......2.,869432157421759386753186249248517693976324518315968472692845731537291864184673925,26,1.1
4698,..7..1..48169.....9..8..6......2...1......8..19.4.752....74....2....5.....3...7.9,357261984816954273924873615745628391632519847198437526589746132271395468463182759,26,1.1
4770,14...7.58.2...3...5......3.6.15..4......9..2..5.7.......2.........9.86....56.1.93,143267958829153746576489132691532487437896521258714369962375814314928675785641293,26,1.1
5339,....96...261..8...........8..7.....1..9....7....31.4....29..8.4.8.67...9.9..83.6.,748196253261538947935742618327469581419825376856317492672951834583674129194283765,26,1.1
5792,.....5..762....9...598.2.......4.6.....381.2.34.2....59...58....714............1.,184935267623714958759862341218547639596381724347296185962158473871423596435679812,26,1.1
5880,.4.1....3..6....4913......7....54.9..5..21............5..4.8...8......32..4.72.56,948167523276583149135249687621354798759821364483796215562438971897615432314972856,26,1.1
5993,..4...8..5...2..13..81......3..1.5.7.....9.3......2..81....79.2973..5....2.6.....,214573869567928413398164725432816597781459236659732148146387952973245681825691374,26,1.1
6203,9.1..26.....6..9......8.3.7..6.....1...3..7..7..124..5....5...6.247....8.8...1...,931572684847613952562489317256897431418365729793124865379258146124736598685941273,26,1.1
6542,.9...5.26..1...4..2...6.....8..425.....53.6....7..8..2..4.....59...2...3.7....18.,793415826561289437248367951386742519429531678157698342834176295915824763672953184,26,1.1
6582,.......3....2..7.5.671......73..45....8....6.62..37..87..4.5....46..8....5..6....,514879236839246715267153489173684592498512367625937148781495623346728951952361874,26,1.1
6736,..97..13.1...3...88.7......9...5.4...4..2.96...5.....1674...3....8....4.3....9...,459768132126534798837192654981657423743821965265943871674285319598316247312479586,26,1.1
6967,.8.73....1..6.8.25...5...6..1....9535..94......7....4..512...9.2.8.......7.......,685732419134698725729514368412876953563941872897325146351287694248169537976453281,26,1.1
7427,.6.......8.7..9.2.5..1...4..864..7.......7...7....329....9......9...483.6....8.54,463572189817349526529186347986425713132897465754613298348951672295764831671238954,26,1.1
7795,.8.4..739........62....5.48.79..4....42.3....3..7............9....967.53..5.....4,586412739914378526237695148679154382142836975358729461863541297421967853795283614,26,1.1
8069,...9.4.1.5....8.....4713......2...8.4.5....9...9...7..351..94..9..4..6..2....1...,762954318513628947894713265137296584425387196689145723351869472978432651246571839,26,1.1
8488,....3.7.48...7..69.3.9.....6.81....29..3.8..........1.5....9...7.......1..6.2.598,169835724845271369237946185678154932921368457453792816584619273792583641316427598,26,1.1
8534,9..6.....127......83...7.......8.16....4.59.3..4....7..5...9.17.....3..878.1.....,945631782127548639836297541573982164618475923294316875352869417461753298789124356,26,1.1
8664,.6..8.1.....1..6529.....83..9...3...8.7.........219.......6..24..49...6..3..2...5,265387149378194652941652837492873516817546293653219478189765324524938761736421985,26,1.1
8736,..24..9.37.........3.58....3...186...1.....8.8...46....5.6.....6.4...17.1.....3.5,582467913769132854431589726345718692216395487897246531953671248624853179178924365,26,1.1
9265,..2.....77......8...3...5144.8..7..53...........8.94....452...8..7.3...25..9....1,152483697749156283683792514498367125361245879275819436934521768817634952526978341,26,1.1
9285,6....5...87.32.....1..96..5.4.57....5..8.39.....6..4....2....847.6.......3.9.....,629485713875321649413796825248579136561843972397612458952167384786234591134958267,26,1.1
9436,....81.......4...24..92.85.2....76...6.15..7.......9.3..3...5.8..7.9..2....4..3..,532781469189546732476923851294837615368159274751264983913672548847395126625418397,26,1.1
9512,5...1.4....4........3.6..9..4....8..79...1.6.68.47.........62.38......4....2.7.81,578912436964738152213564798345629817792381564681475329159846273827193645436257981,26,1.1
9563,.2...3..8..3.5....6......5..7..6.......9..6.498..1..722.513.....615........68....,529743168713856249648291753174362895352978614986415372295137486861524937437689521,26,1.1
156,......12..9...43..31..5...6.7..2..5.15.3.6.8..46..5..74......9...........8.9..5.2,764839125295614378318752946973428651152376489846195237421567893539281764687943512,27,1.1
3525,9.....31.45........6..294.....914.38....85....8.6....7.4..5...1..7..8...2.6..1...,928547316451863972763129485675914238392785164184632597849356721517298643236471859,27,1.1
7659,71..5.3.9.........4.8......1.6..52.....67...33...21.45.3..8..2..2.74..6....5.....,712456389593218476468397152146835297259674813387921645635189724921743568874562931,27,1.1
6378,.6....8.2............9.23.5......9...2..8..7...5..41.3...53...9.1.........4....6.,561743892293158746847962315436217958129385674785694123672531489918426537354879261,21,1.2
421,.93...8.......2.9....1...346.....7.5.2.4.....8.........19.2..8.............3.75.1,193764852486532197572189634634918725927456318851273946719625483365841279248397561,22,1.2
584,..3.7.4...9..6.......8..5.2..2.....9.3..1.....84...31........8.4..72.....1.....3.,623175498895264173741839562172358649936417825584692317357941286468723951219586734,22,1.2
2805,9.3..5....2....1....7....4.....32.8...6...3...4....6.......14..87.....62.5..2....,983415276524768139167293845715632984296184357348957621632571498871349562459826713,22,1.2
3826,.......24..5..2.7.1.3........9..4........1.9..4....1.86..5..8......48...9.7.....3,876915324495832671123467985519784236368251497742693158634579812251348769987126543,22,1.2
4166,.....9....3...72.65....6.1..9..6...38....5.....14..9..62......9....1.......5..8..,276149538134857296589326714795261483842935671361478925623784159958612347417593862,22,1.2
4460,...3.524.9.3.......4......7......4..4...17.6..175.......9...8.3.7.96.............,761385249923471658845692137586239471492817365317546982659724813178963524234158796,22,1.2
4532,.......4.8..413.9.......7..........43...9..8...8.61....23...4..9..........758.1..,139627845875413296264958713716835924352794681498261357523179468981346572647582139,22,1.2
5764,..9...........36..2...1.8..57.3..1.....94..3.6.......5.32.....4..8.61...4........,389654217715283649246719853574326198821945736693178425132897564958461372467532981,22,1.2
5780,95...8..4......76...12.....3..1....248..6...5....5...8......89.6..3............4.,953678124824531769761249583395184672482763915176952438237415896648397251519826347,22,1.2
6171,7.61......9......8..1..7..9.....82....4.....35........1..3..56......4.7..4..69...,786193425392456718451827639913648257864275193527931846179382564638514972245769381,22,1.2
87,9.2....1.....6...81....7.3..1...........2.5....3.1..8.4..3.......54....632..98...,982534617734169258156287934219845763648723591573916482461352879895471326327698145,23,1.2
256,..7..89.5..2...1....69......8..........2.6..85....934..2.4...........73.94...5...,437618925892534176156927483284153697379246518561789342723461859615892734948375261,23,1.2
577,....6...5.8.3.26....5..1...97...3..6.5...68.42....4.7.....8.9...........4.....2..,342968715781352649695741382974813526153276894268594173526487931839125467417639258,23,1.2
662,..6.8..9..7......4......62..2...3...4.9......5..6.7.......68....13..9....6..4.3.2,146582793872936514395174628627493185439815267581627439254368971713259846968741352,23,1.2
795,6.......9.853.......29.7..1........7...4...2.1....8.46.....1....6.89.3...5...2...,617524839985316274432987651246153987578469123193278546829731465764895312351642798,23,1.2
1131,....2.6.....1...4....8.....7..4....5..9.82..........1356.7.42.1.1.....74.2.......,341927658895163742672845139786431925139582467254679813563794281918256374427318596,23,1.2
1689,3....24...6.........89.4.3..8....6....2.6..5.7...51.4.5....72.4....1.8...........,371682495469135782258974136185349627942768351736251948513897264624513879897426513,23,1.2
1745,........73.....86...6..93..6...2.......865...9.4..3...48....7......8.5.1.9.5.....,542638917319257864876149352658924173137865249924713685485391726763482591291576438,23,1.2
1805,.14...8.....3..9.....9.8..6..978..2..3.1..6..4.......9.9..3...5..1....6..6.......,914567832685324971327918546159786324832149657476253189798632415241895763563471298,23,1.2
2135,..............2...15.9..7...8...3..6..42...3.3..419..........8579....24....5...9.,247635819869172354153948762981753426574286931326419578412397685795861243638524197,23,1.2
2322,.6.....38.1.54..........7.....2....685.....1...37........6.2....9.41.....41.8...3,462179538718543962935826741174298356859364217623751489587632194396417825241985673,23,1.2
2521,....4.97.958.......3..........6..4.....8.7....65.23........13...7.3..25...4.....9,612548973958732164437169582893615427241897635765423891526971348179384256384256719,23,1.2
2617,...5.4..3.....7...8.1...6..3..6..79....27.8..1...3....527........6..1...4......5.,769584213235167489841392675352618794694275831178439526527943168986751342413826957,23,1.2
2817,...79..1.......6....4..3....4..6...58.13......3.8.4..7......2....7..5..6..2..68..,623798514718542639954613728249167385871359462536824197465981273187235946392476851,23,1.2
2942,...7..53.26..5...91.78........5....2....1....49...2.8..74...........51....6.9....,849726531263451879157839624638574912725918463491362785974183256382645197516297348,23,1.2
2981,.1...5.8...5.2...6....7.14...87316..4.9...2....1......8.....3.....9......2.....1.,317465982945128736682379145258731694439856271761294853894512367176943528523687419,23,1.2
3278,.....3...1..9....4.46.5...8.....1.5...152..9.8.2...3..2.....1...7..8...........69,985413672127968534346257918469831257731524896852796341294675183673189425518342769,23,1.2
3458,...729...8..5...19...3.........4..26..16.......3...7.8..........358.....6.8.7.5..,316729854872564319459318267587943126241687935963152748794235681135896472628471593,23,1.2
3610,.493.....6.3...5...1........5..7.........63...8....1.2...6...27..2.48....9...1.4.,249385761673124589815967234351872496927416358486593172134659827562748913798231645,23,1.2
4134,.......5....531...39......8.......21.7..5......934......8..657..23........7.8.4..,241698357786531249395274168534867921872159634169342785918426573423715896657983412,23,1.2
4564,....2..8..9...6.3...34...12.4.5.........4.7.....8....995....1......9..5.2.7.6....,174923685892156437563478912749512368385649721621837549956284173438791256217365894,23,1.2
4662,58..9......1....8....6.3.4..35...2......687...2........9..........7.4..32....647.,586491327341572689972683541835147296419268735627359814794835162168724953253916478,23,1.2
4833,5..4....86...3...7.49........12....4.53..9.86.2.....1.......5.......3.9.....48...,572461938618935427349827165791286354453719286826354719187692543264573891935148672,23,1.2
5063,..6....2..5.8..4..3.7.6...8..4...6..9....8....8...1..7......5....9....6321.9.....,896413725152897436347562198724359681961748352583621947638274519479185263215936874,23,1.2
5184,5.....4....1..53...9..2...1...4..5.88....7........3..9.7..96.......1..7.143......,587631492621945387394728651712469538839257146456183729275396814968514273143872965,23,1.2
5348,.2....9.8..........769....4.536....7...4.........2.1........81...1.67..5..2..34..,125746938349852761876931524953618247218479653764325189637594812481267395592183476,23,1.2
5367,........76.5...2.1...8..9.4....5......431..9..1.9.43.......7..657.........3....4.,348192567695473281127865934932756418754318692816924375489237156571649823263581749,23,1.2
5805,8..29..1..5....76.7....42.....83....3.....1.........9..6.......2...716...3.6...5.,846297315952318764713564289621839547389745126574126893168953472295471638437682951,23,1.2
5934,..12.8....5....419.7...........3..4.2..9..83....82....7.....3....6.5..9..8...4...,461298753852673419973415682698537241217946835534821976725189364346752198189364527,23,1.2
6186,..9..3..5.23..5..76..1....8....2...9...8..32.1..4.....9......5.4.......2.3....7..,719283645823645197654197238347526819596871324182439576968712453471358962235964781,23,1.2
6712,3...1.....5.7...9....8...168....4..214....7...2...9.6.....9......5.27.....7....8.,368915427251746398794832516879654132146283759523179864412598673685327941937461285,23,1.2
6869,..5.....34..51....8....21.7...9.......8..3.6.....87.12...6.8.2....7.....2.....9..,125879643473516298896342157342961875718253469659487312534698721981724536267135984,23,1.2
6937,..6.18...5....27..8......5..1.43.......9.5.6.2.......7..5.9..3.......9..4..1.6...,976518243531642789842379156619437825387925461254861397125794638768253914493186572,23,1.2
7017,..3..85..........2149....7...1..2..7.9.3.......5.67...6....5.1........4.41..8....,273918564586734192149526873361892457794351286825467931638245719952173648417689325,23,1.2
7148,.9...7.45....3.2...76......5..6.........1.52.41...........9.....2...6.9.8..4..1.2,298167345145938276376542981583629714967314528412785639634291857721856493859473162,23,1.2
7338,.......4.56...1......75..9.....3...14.5.....682.5..9..6....2..8.8........7.8...1.,937628145562491783148753692796234851415987326823516974659172438281349567374865219,23,1.2
7452,....6....1..78....9.......3.....6.2...9......4.5...189...8.7.4.892.........61.5..,587369214123784956946521873318956427279148635465273189651897342892435761734612598,23,1.2
7606,....2.....9.8...6.8...4..73......541....17......3..9...48......97....1.....254...,734526819192873465856149273367982541589417632421365987248791356975638124613254798,23,1.2
7900,....1...7.2..3......4...3..14...6........7.9...62...38......85.8..65..7..13......,385412967621739584974865312149386725238547691756291438467123859892654173513978246,23,1.2
7982,7....63...3.5..68.1..4...92....8.9.....2.....9.......7..3...4..5.......1.7..61...,748926315239517684165438792627184953354279168981653247813795426596342871472861539,23,1.2
8405,.1....6..6.7...25...23..4..5........9..6.4..2..38.....4......7..6.2.95.......8...,314725698697481253852396417586932741971654382243817965425163879168279534739548126,23,1.2
8601,...7.2..5.2.65...3....9.8...67...9.....1...3...4...1...3...96.....4.......8.7..4.,693782415821654793745391862167543928289167534354928176432819657976435281518276349,23,1.2
8643,.........6.....5.1..53.2..8....4..5.9......3734...5......7..196....21....7....3..,894517263623498571715362948267143859951286437348975612582734196439621785176859324,23,1.2
8824,....9.....714.......6...5.8..7....13.8....6.56..8..........4..99....6.5...2.1..4.,328695471571438962496172538247569813189743625635821794763254189914386257852917346,23,1.2
9362,....4....81....5...6...81......9........54..652...1...4......21.9.....3...38.9.7.,275146389814932567369578142741693258938254716526781493487365921692417835153829674,23,1.2
9707,..7....1.1....5.......62.8.....13...4.2..75...3..2.9......367.28.9.7.............,267398415183745269954162387795613824412987536638524971541836792829471653376259148,23,1.2
9855,.2...4....5.68...3.7.9..4....81...9.....56....3......8.9..1....2......7...63...2.,621534987459687213873921456768143592912856734534792168397218645285469371146375829,23,1.2
65,....8....46..1.3......37...94....2.3...9....1..8..46.7..3....7.6......5415.......,329486715467519328581237469945761283736928541218354697893645172672193854154872936,24,1.2
116,...6..4.......35.2.3..916..2..7....4.........4.7...35.3.1..4..86......2..8.2.....,798625431146873592532491687259736814813549276467182359321954768674318925985267143,24,1.2
254,..97.68...1........3..2....4.......6....7.2...539....7.....174..4..6...3.9.3..6..,529736814816459372734128569472583196981674235653912487365291748147865923298347651,24,1.2
271,..3...8.5....1.....7...5.932..9......6...3.19......32....2.4.....51.7...84......2,913742865586319247472865193234951786768423519159678324397284651625197438841536972,24,1.2
902,.......3..3..9.74.1673.....7....6.....918.......5.......87....66.2..14.........29,894217635235698741167354982781426593549183267326579814918742356652931478473865129,24,1.2
905,.9.6..8.53....24....2...........7.96....93..4...........5..938.7........2.875..6.,497631825356872419182945673523487196861293754974516238645129387719368542238754961,24,1.2
944,......6.9.6...78.4....8......94.....125......3....1.5.43..76....5....3....8.9.1..,813245679562917834794683521689452713125739486347861952431576298956128347278394165,24,1.2
992,...14....9..8...6.3....7.54.........14..92.....64...35.8.5....2...9..7.......1..6,567149823924853167318627954832765419145392678796418235681574392253986741479231586,24,1.2
1169,.12....9.....925....3.5..7.3...7.2.....2......2....9.6.6..4...3.....5...8....96.5,512786394478392561693451872356974218189263457724518936965847123241635789837129645,24,1.2
1534,.......7..96.8...1...5.2..6.23....19.5...8...1.94........8.74....2.1......8....9.,835961274296784531714532986423675819657198342189423657961857423542319768378246195,24,1.2
1622,7...8..9.............6...315...6..7....3.9..4.4..5.1....1..83..8..4..2...6....71.,736281495185943627492675831528164973617329584349857162251798346873416259964532718,24,1.2
1718,.1..........6...5.4.......8.5...81.....29.8..74.....3...2.4.....7.16.3...3175....,315984726987621453426375918259438167163297845748516239692843571574169382831752694,24,1.2
1845,.98.7.....4..1..6......8......9..2....2...1.617.4....88..56...3....9...14......2.,298675314743219865561348792684931257932857146175426938819562473326794581457183629,24,1.2
1850,......91.5....64..8..9......2..347............8..9...3..24573......19...1..2...6.,264378915579126438813945627921834756435761892786592143692457381358619274147283569,24,1.2
1986,.....5...4......26...43...7.7.38...5.3.....8...217..6....5.7........921...1.4....,897625431453791826216438957679382145134956782582174369328517694745869213961243578,24,1.2
2027,26....9...5...1..6....5..8....67....8....9.13....1.45.6..4..2.8.32.............9.,261784935958321746473956182145673829827549613396812457619435278732198564584267391,24,1.2
2087,2.35........3...81....7.5...9..57...482.......3..1...88.7..4.6.........3.5....8..,213568479576349281948271536691857342482693157735412698827134965164985723359726814,24,1.2
2121,..2....6..1...473.8.....1..9..7.16..17......8..6..2....6..2..4....3....7..7.4....,742913865619854732835276194924781653173695428586432971368127549451369287297548316,24,1.2
2240,...2.........6.75..47.3..1......8.2561.........3...94...17......2.1.9.34.......9.,165297483238461759947835216479318625612954378853672941591743862726189534384526197,24,1.2
2317,.842...759.36....4...........5....2.6..4....9.4..8...7.....4....7...1.3...1.9.2..,184239675923657814756148392815976423637412589249385167392864751478521936561793248,24,1.2
2644,....8...5.......4.86.94..........1...8.....3.4..7...6...8..731.....16..2..5.234..,724381695159672843863945721976238154582164937431759268248597316397416582615823479,24,1.2
2748,...6......5..24.......7591..6......84...6.3....3...5....9...6..2.....1.4871.....5,312689457957124836684375912165293748498567321723841569549712683236958174871436295,24,1.2
2844,..5.....8.7..3..9131.4...5.6......85.318......4....7.......5.2.72...1........6...,265197348478532691319468257697213485531874962842659713983745126726981534154326879,24,1.2
2848,9......6..1.....3764.7.8....7.49......16..27..62...........68....9.1...5...2.....,957321468218964537643758921375492186891635274462187359134576892729813645586249713,24,1.2
3047,..4......9.6..51..35.49....6.7....4....8..3.......32........6.57..94........32.9.,284671953976325184351498762637219548512864379849753216493187625725946831168532497,24,1.2
3089,24....3..1....7....9.....4...2.19.7..68....21.......5.389..62....59........4.....,247198365156347892893265147532619478768534921914872653389756214425981736671423589,24,1.2
3131,7......4.2....1.....3..8.25.5.3....7.....9......68....3.7.2.1..6...1.78.....3...4,785293641249561378163478925951342867876159432432687519397824156624915783518736294,24,1.2
3139,...........263..5.41......834.8..6.9.......4...1......87.2.19........53.2...9.7..,537918426982634157416725398345872619798163245621549873873251964169487532254396781,24,1.2
3195,.6......197......4...4..6....5.4.3...2.7.5.......1..8.3....9...6..5...4.5.1.6...9,264358971973621854158497623715846392829735416436912587347189265692573148581264739,24,1.2
3357,..7....3.95.........1...8.6.162....5...63......8.7..4..6.........239...4....87..2,687924531953861427421753896316249785745638219298175643569412378872396154134587962,24,1.2
3375,.6.7.4...9....38.....6.5.9..9....7.4.........1...7..288..2......3..47..52.4......,368794152957123846421685397592318764786452931143976528815269473639847215274531689,24,1.2
